cities,methane,methane_end,methane_start,carbonmonoxide,carbonmonoxide_end,carbonmonoxide_start,ozone,ozone_end,ozone_start,nitrogendioxide,nitrogendioxide_end,nitrogendioxide_start
Tokyo,1895.259766,2021-02-06T04:03:56.497000Z,2021-02-06T04:03:56.497000Z,0.041824162,2021-05-13T05:03:30.285000Z,2021-05-13T05:03:30.285000Z,0.123593211,2020-10-25T04:53:21.739000Z,2020-10-25T04:53:21.739000Z,9.10E-05,2019-04-06T06:44:22.664000Z,2019-04-06T05:04:00.564000Z
Tokyo,1866.446411,2020-02-13T03:35:08.640000Z,2020-02-13T03:35:08.640000Z,0.027629251,2020-09-06T06:12:00.966000Z,2020-09-06T06:12:00.966000Z,0.133499838,2020-06-06T04:37:48.659000Z,2020-06-06T02:57:37.599000Z,0.00024366,2020-01-30T05:38:07.006000Z,2020-01-30T03:57:55.942000Z
Tokyo,1901.291626,2021-01-03T04:41:07.531000Z,2021-01-03T04:41:07.531000Z,0.034899723,2019-08-20T03:53:17.984000Z,2019-08-20T03:53:17.984000Z,0.131738909,2020-07-14T04:24:52.555000Z,2020-07-14T02:45:05.015000Z,7.48E-05,2021-04-21T05:15:56.113000Z,2021-04-21T05:15:56.113000Z
Tokyo,1874.359741,2020-02-01T04:00:11.842000Z,2020-02-01T04:00:11.842000Z,0.039397169,2020-02-17T04:00:11.715000Z,2020-02-17T04:00:11.715000Z,0.134343147,2019-07-29T04:05:41.645000Z,2019-07-29T04:05:41.645000Z,5.14E-05,2020-08-18T05:28:06.654000Z,2020-08-18T05:28:06.654000Z
Tokyo,1888.249634,2021-03-23T04:59:48.727000Z,2021-03-23T04:59:48.727000Z,0.037577994,2019-09-23T03:16:05.378000Z,2019-09-23T03:16:05.378000Z,0.131616548,2020-10-30T04:59:39.910000Z,2020-10-30T04:59:39.910000Z,0.000222891,2019-04-05T05:22:35.069000Z,2019-04-05T05:22:35.069000Z
Tokyo,1907.976929,2020-10-02T06:24:55.378000Z,2020-10-02T06:24:55.378000Z,0.040983269,2020-03-18T04:38:11.335000Z,2020-03-18T02:57:59.072000Z,0.144695401,2019-05-27T03:47:07.992000Z,2019-05-27T03:47:07.992000Z,7.76E-05,2019-04-07T06:25:18.840000Z,2019-04-07T04:45:31.059000Z
Tokyo,1860.674683,2020-02-28T03:53:54.035000Z,2020-02-28T03:53:54.035000Z,0.042350333,2020-05-17T04:12:36.544000Z,2020-05-17T04:12:36.544000Z,0.136433162,2020-05-11T04:25:14.130000Z,2020-05-11T02:45:25.749000Z,8.15E-05,2019-11-27T03:57:51.867000Z,2019-11-27T03:57:51.867000Z
Tokyo,1903.948364,2021-01-14T04:34:52.200000Z,2021-01-14T04:34:52.200000Z,0.051238753,2020-12-14T04:16:13.156000Z,2020-12-14T04:16:13.156000Z,0.141921982,2020-12-22T05:06:08.569000Z,2020-12-22T05:06:08.569000Z,5.27E-05,2021-02-27T04:09:56.897000Z,2021-02-27T04:09:56.897000Z
Tokyo,1872.053955,2020-03-06T03:22:42.490000Z,2020-03-06T03:22:42.490000Z,0.047473494,2019-04-19T04:00:01.854000Z,2019-04-19T04:00:01.854000Z,0.119796082,2020-11-23T04:09:54.996000Z,2020-11-23T04:09:54.996000Z,9.23E-05,2019-08-17T05:09:39.383000Z,2019-08-17T05:09:39.383000Z
Tokyo,1892.10376,2019-10-09T03:16:11.347000Z,2019-10-09T03:16:11.347000Z,0.045220718,2019-03-31T03:16:28.476000Z,2019-03-31T03:16:28.476000Z,0.142955095,2021-05-13T06:43:47.107000Z,2021-05-13T06:43:47.107000Z,0.000204676,2020-05-15T05:10:05.635000Z,2020-05-15T05:10:05.635000Z
Tokyo,1897.884155,2019-09-27T03:40:59.447000Z,2019-09-27T03:40:59.447000Z,0.024420745,2019-09-08T04:37:41.065000Z,2019-09-08T02:57:31.084000Z,0.121704318,2020-09-06T06:11:57.607000Z,2020-09-06T06:11:57.607000Z,9.02E-05,2019-04-12T06:31:38.315000Z,2019-04-12T04:51:38.414000Z
Tokyo,1888.640625,2020-12-22T05:06:12.768000Z,2020-12-22T05:06:12.768000Z,0.041388642,2019-04-03T04:00:06.354000Z,2019-04-03T04:00:06.354000Z,0.11926917,2019-08-20T03:53:14.625000Z,2019-08-20T03:53:14.625000Z,7.51E-05,2020-11-25T05:12:23.302000Z,2020-11-25T05:12:23.302000Z
Tokyo,1919.504883,2020-12-18T04:41:06.435000Z,2020-12-18T04:41:06.435000Z,0.040208194,2019-03-01T04:19:17.129000Z,2019-03-01T04:19:17.129000Z,0.145179719,2020-02-17T04:00:09.195000Z,2020-02-17T04:00:09.195000Z,5.96E-05,2019-06-08T05:22:07.215000Z,2019-06-08T05:22:07.215000Z
Tokyo,1911.562744,2020-11-17T04:22:20.497000Z,2020-11-17T04:22:20.497000Z,0.02830027,2019-09-07T03:16:01.290000Z,2019-09-07T03:16:01.290000Z,0.138378918,2020-02-16T04:19:05.403000Z,2020-02-16T04:19:05.403000Z,6.74E-05,2021-02-24T05:06:07.669000Z,2021-02-24T05:06:07.669000Z
Tokyo,1923.165649,2020-11-22T04:28:34.948000Z,2020-11-22T04:28:34.948000Z,0.046712074,2021-01-24T04:47:21.260000Z,2021-01-24T04:47:21.260000Z,0.11667072,2019-09-23T03:16:02.859000Z,2019-09-23T03:16:02.859000Z,5.92E-05,2021-01-29T04:53:34.308000Z,2021-01-29T04:53:34.308000Z
Tokyo,1882.160278,2021-01-18T04:59:57.075000Z,2021-01-18T04:59:57.075000Z,0.030648792,2020-04-05T04:00:08.240000Z,2020-04-05T04:00:08.240000Z,0.170367785,2020-03-18T04:38:05.456000Z,2020-03-18T02:57:54.033000Z,0.000107881,2019-09-10T05:59:38.619000Z,2019-09-10T05:59:38.619000Z
Tokyo,1902.491577,2021-01-19T04:41:06.297000Z,2021-01-19T04:41:06.297000Z,0.043912698,2021-04-28T06:24:54.434000Z,2021-04-28T06:24:54.434000Z,0.139461949,2020-05-17T04:12:33.185000Z,2020-05-17T04:12:33.185000Z,0.000264271,2021-01-16T05:37:50.273000Z,2021-01-16T03:57:38.967000Z
Tokyo,1872.024902,2020-01-05T04:06:31.274000Z,2020-01-05T04:06:31.274000Z,0.034927536,2020-12-16T05:18:49.429000Z,2020-12-16T05:18:49.429000Z,0.139207378,2020-12-14T04:16:09.797000Z,2020-12-14T04:16:09.797000Z,0.000167815,2019-11-02T05:06:13.122000Z,2019-11-02T05:06:13.122000Z
Tokyo,1855.6073,2020-01-29T03:16:31.382000Z,2020-01-29T03:16:31.382000Z,0.03953024,2020-04-27T03:47:31.036000Z,2020-04-27T03:47:31.036000Z,0.114805747,2019-09-08T04:37:35.186000Z,2019-09-08T02:57:26.045000Z,4.33E-05,2020-04-16T05:53:46.980000Z,2020-04-16T05:53:46.980000Z
Tokyo,1878.103516,2019-12-04T04:06:24.754000Z,2019-12-04T04:06:24.754000Z,0.041828645,2019-03-21T04:44:36.046000Z,2019-03-21T03:04:10.466000Z,0.119301759,2019-09-07T03:15:57.931000Z,2019-09-07T03:15:57.931000Z,0.000169338,2019-12-26T04:53:50.405000Z,2019-12-26T04:53:50.405000Z
Tokyo,1887.33728,2021-03-14T04:28:34.311000Z,2021-03-14T04:28:34.311000Z,0.043032803,2021-02-19T04:59:52.049000Z,2021-02-19T04:59:52.049000Z,0.15652962,2020-04-05T04:00:05.721000Z,2020-04-05T04:00:05.721000Z,7.01E-05,2020-12-17T04:59:50.233000Z,2020-12-17T04:59:50.233000Z
Tokyo,1849.884644,2020-02-27T04:12:55.051000Z,2020-02-27T04:12:55.051000Z,0.03166962,2019-12-09T04:12:44.430000Z,2019-12-09T04:12:44.430000Z,0.112401485,2020-10-09T05:53:16.017000Z,2020-10-09T05:53:16.017000Z,8.22E-05,2020-03-03T05:19:04.748000Z,2020-03-03T05:19:04.748000Z
Jakarta,1853.337158,2019-09-12T06:32:43.553000Z,2019-09-12T06:32:43.553000Z,0.032696534,2020-07-13T06:14:01.345000Z,2020-07-13T06:14:01.345000Z,0.114753366,2020-07-13T06:13:56.306000Z,2020-07-13T06:13:56.306000Z,9.68E-05,2019-05-05T09:10:36.960000Z,2019-05-05T09:10:36.960000Z
Jakarta,1855.721558,2019-06-25T06:13:46.847000Z,2019-06-25T06:13:46.847000Z,0.030099701,2019-05-05T07:10:41.279000Z,2019-05-05T07:10:41.279000Z,0.115686119,2019-05-05T07:10:36.960000Z,2019-05-05T07:10:36.960000Z,0.000167653,2019-08-03T07:42:44.794000Z,2019-08-03T07:42:44.794000Z
Jakarta,1864.50061,2019-06-30T06:19:57.059000Z,2019-06-30T06:19:57.059000Z,0.030097473,2020-04-23T06:33:05.845000Z,2020-04-23T06:33:05.845000Z,0.114237316,2020-04-23T06:33:04.165000Z,2020-04-23T06:33:04.165000Z,0.000126216,2019-09-02T08:20:08.591000Z,2019-09-02T08:20:08.591000Z
Jakarta,1878.128906,2019-06-29T06:38:43.643000Z,2019-06-29T06:38:43.643000Z,0.034310155,2019-08-03T05:42:51.273000Z,2019-08-03T05:42:51.273000Z,0.111832872,2019-08-03T05:42:44.794000Z,2019-08-03T05:42:44.794000Z,3.37E-05,2021-02-10T07:39:08.238000Z,2021-02-10T07:39:08.238000Z
Jakarta,1840.040283,2019-07-16T06:19:54.771000Z,2019-07-16T06:19:54.771000Z,0.049264405,2019-09-02T06:20:11.110000Z,2019-09-02T06:20:11.110000Z,0.112508915,2021-01-21T07:14:10.766000Z,2021-01-21T07:14:10.766000Z,9.03E-05,2020-08-03T08:20:01.451000Z,2020-08-03T08:20:01.451000Z
Jakarta,1873.092041,2019-10-05T06:01:44.207000Z,2019-10-05T06:01:44.207000Z,0.034919754,2020-08-03T06:20:03.130000Z,2020-08-03T06:20:03.130000Z,0.115746707,2019-09-02T06:20:08.591000Z,2019-09-02T06:20:08.591000Z,0.00012457,2020-08-24T08:26:06.156000Z,2020-08-24T08:26:06.156000Z
Jakarta,1872.638184,2019-10-04T06:20:24.095000Z,2019-10-04T06:20:24.095000Z,0.033870365,2020-08-24T06:26:07.835000Z,2020-08-24T06:26:07.835000Z,0.112035297,2020-08-03T06:20:01.451000Z,2020-08-03T06:20:01.451000Z,0.000249801,2019-06-15T08:01:25.349000Z,2019-06-15T08:01:25.349000Z
Jakarta,1861.028564,2019-10-24T06:45:33.881000Z,2019-10-24T06:45:33.881000Z,0.038297743,2020-06-30T06:57:55.741000Z,2020-06-30T06:57:55.741000Z,0.113791376,2020-08-24T06:26:06.156000Z,2020-08-24T06:26:06.156000Z,7.09E-05,2020-08-28T08:51:09.464000Z,2020-08-28T08:51:09.464000Z
Jakarta,1865.907349,2019-09-11T06:51:33.913000Z,2019-09-11T06:51:33.913000Z,0.032881211,2019-06-15T06:01:28.588000Z,2019-06-15T06:01:28.588000Z,0.113420904,2020-06-30T06:57:51.542000Z,2020-06-30T06:57:51.542000Z,0.00012884,2021-05-08T08:07:36.490000Z,2021-05-08T08:07:36.490000Z
Jakarta,1881.11731,2020-08-25T06:07:27.584000Z,2020-08-25T06:07:27.584000Z,0.032446001,2020-08-28T06:51:12.823000Z,2020-08-28T06:51:12.823000Z,0.111287244,2019-06-15T06:01:25.349000Z,2019-06-15T06:01:25.349000Z,0.000104723,2020-11-04T08:16:45.521000Z,2020-11-04T08:16:45.521000Z
Jakarta,1851.493408,2019-08-21T06:45:11.808000Z,2019-08-21T06:45:11.808000Z,0.042608321,2019-12-01T06:33:06.454000Z,2019-12-01T06:33:06.454000Z,0.118737668,2020-09-17T09:16:27.711000Z,2020-09-17T09:16:27.711000Z,5.30E-05,2021-03-10T07:14:06.253000Z,2021-03-10T07:14:06.253000Z
Jakarta,,,,0.032947082,2021-05-08T08:07:39.009000Z,2021-05-08T08:07:39.009000Z,0.115531042,2020-08-28T06:51:09.464000Z,2020-08-28T06:51:09.464000Z,0.000176594,2019-07-02T07:42:40.686000Z,2019-07-02T07:42:40.686000Z
Jakarta,,,,0.031983927,2020-07-01T06:39:02.225000Z,2020-07-01T06:39:02.225000Z,0.1156803,2019-12-01T06:33:03.935000Z,2019-12-01T06:33:03.935000Z,0.000149702,2019-10-23T09:04:19.871000Z,2019-10-23T09:04:19.871000Z
Jakarta,,,,0.033508483,2019-06-14T06:20:06.649000Z,2019-06-14T06:20:06.649000Z,0.11131236,2020-07-01T06:38:59.706000Z,2020-07-01T06:38:59.706000Z,0.000107503,2019-09-17T08:38:58.637000Z,2019-09-17T08:38:58.637000Z
Jakarta,,,,0.035574306,2019-06-12T06:57:45.212000Z,2019-06-12T06:57:45.212000Z,0.110253341,2019-06-14T06:20:04.490000Z,2019-06-14T06:20:04.490000Z,3.90E-05,2021-02-21T07:32:51.517000Z,2021-02-21T07:32:51.517000Z
Jakarta,,,,0.037128218,2019-12-18T06:14:25.871000Z,2019-12-18T06:14:25.871000Z,0.120689571,2020-11-04T08:16:45.521000Z,2020-11-04T08:16:45.521000Z,0.000203726,2019-11-11T07:08:03.670000Z,2019-11-11T07:08:03.670000Z
Jakarta,,,,0.027331037,2020-01-12T06:45:44.890000Z,2020-01-12T06:45:44.890000Z,0.112452,2019-06-12T06:57:41.973000Z,2019-06-12T06:57:41.973000Z,7.38E-05,2021-05-14T07:55:09.614000Z,2021-05-14T07:55:09.614000Z
Jakarta,,,,0.031024307,2021-03-10T07:14:08.772000Z,2021-03-10T07:14:08.772000Z,0.115330696,2019-12-18T06:14:24.192000Z,2019-12-18T06:14:24.192000Z,0.000154282,2020-09-10T08:07:29.252000Z,2020-09-10T08:07:29.252000Z
Jakarta,,,,0.037000209,2019-07-02T05:42:49.325000Z,2019-07-02T05:42:49.325000Z,0.113016605,2020-01-12T06:45:42.371000Z,2020-01-12T06:45:42.371000Z,0.000159053,2019-04-26T08:39:13.256000Z,2019-04-26T08:39:13.256000Z
Jakarta,,,,0.057671357,2019-10-23T07:04:24.070000Z,2019-10-23T07:04:24.070000Z,0.116101459,2021-03-10T07:14:06.253000Z,2021-03-10T07:14:06.253000Z,0.000177448,2019-05-23T08:32:45.145000Z,2019-05-23T08:32:45.145000Z
Jakarta,,,,0.025979415,2020-12-31T07:08:00.147000Z,2020-12-31T07:08:00.147000Z,0.114549987,2020-07-15T07:16:40.249000Z,2020-07-15T07:16:40.249000Z,0.00010398,2019-11-24T08:04:28.644000Z,2019-11-24T08:04:28.644000Z
Jakarta,,,,0.051019646,2019-09-17T06:39:01.156000Z,2019-09-17T06:39:01.156000Z,0.110519134,2019-07-02T05:42:40.686000Z,2019-07-02T05:42:40.686000Z,0.000137549,2019-04-04T08:51:55.387000Z,2019-04-04T08:51:55.387000Z
Jakarta,,,,0.026942629,2021-01-10T07:20:28.910000Z,2021-01-10T07:20:28.910000Z,0.117816187,2019-10-23T07:04:19.871000Z,2019-10-23T07:04:19.871000Z,6.78E-05,2020-09-19T08:38:43.326000Z,2020-09-19T08:38:43.326000Z
Jakarta,,,,0.035266962,2020-10-21T08:39:03.960000Z,2020-10-21T08:39:03.960000Z,0.110978097,2020-12-31T07:07:57.628000Z,2020-12-31T07:07:57.628000Z,6.08E-05,2021-04-02T07:43:01.215000Z,2021-04-02T07:43:01.215000Z
Jakarta,,,,0.035964727,2021-02-21T07:32:55.716000Z,2021-02-21T07:32:55.716000Z,0.114835024,2019-09-17T06:38:58.637000Z,2019-09-17T06:38:58.637000Z,5.11E-05,2021-02-02T06:49:20.940000Z,2021-02-02T06:49:20.940000Z
Jakarta,,,,0.033097379,2020-09-08T08:44:59.806000Z,2020-09-08T08:44:59.806000Z,0.112948187,2021-01-10T07:20:23.871000Z,2021-01-10T07:20:23.871000Z,6.49E-05,2020-01-27T08:04:36.446000Z,2020-01-27T08:04:36.446000Z
Jakarta,,,,0.051525407,2019-11-11T06:08:07.029000Z,2019-11-11T06:08:07.029000Z,0.113662854,2020-01-31T05:49:38.443000Z,2020-01-31T05:49:38.443000Z,0.000119077,2020-11-08T07:01:42.268000Z,2020-11-08T07:01:42.268000Z
Jakarta,,,,0.039155692,2020-09-05T08:01:19.312000Z,2020-09-05T08:01:19.312000Z,0.119276635,2020-10-21T08:38:54.721000Z,2020-10-21T08:38:54.721000Z,0.000120396,2020-07-03T08:01:35.109000Z,2020-07-03T08:01:35.109000Z
Jakarta,,,,0.029638818,2021-03-14T07:39:06.651000Z,2021-03-14T07:39:06.651000Z,0.116262875,2020-09-08T08:44:56.447000Z,2020-09-08T08:44:56.447000Z,0.000211442,2019-11-12T06:49:28.615000Z,2019-11-12T06:49:28.615000Z
Jakarta,,,,0.026509237,2020-08-15T05:55:09.506000Z,2020-08-15T05:55:09.506000Z,0.117814429,2019-11-11T06:08:03.670000Z,2019-11-11T06:08:03.670000Z,7.75E-05,2021-03-07T08:10:33.647000Z,2021-03-07T08:10:33.647000Z
Jakarta,,,,0.029531585,2021-05-14T07:55:13.813000Z,2021-05-14T07:55:13.813000Z,0.115505613,2020-09-05T08:01:15.113000Z,2020-09-05T08:01:15.113000Z,0.000162544,2019-03-30T07:45:39.911000Z,2019-03-30T07:45:39.911000Z
Jakarta,,,,0.038428336,2020-09-10T08:07:32.611000Z,2020-09-10T08:07:32.611000Z,0.116798334,2021-03-14T07:39:04.132000Z,2021-03-14T07:39:04.132000Z,0.000251537,2020-10-26T07:45:13.511000Z,2020-10-26T07:45:13.511000Z
Jakarta,,,,0.037670027,2019-04-26T06:39:15.415000Z,2019-04-26T06:39:15.415000Z,0.113565534,2020-08-15T05:55:05.307000Z,2020-08-15T05:55:05.307000Z,0.000142445,2019-10-27T06:49:24.437000Z,2019-10-27T06:49:24.437000Z
Jakarta,,,,0.032917131,2019-05-23T06:32:47.304000Z,2019-05-23T06:32:47.304000Z,0.116371915,2021-05-14T07:55:09.614000Z,2021-05-14T07:55:09.614000Z,0.000101222,2019-06-30T08:19:54.900000Z,2019-06-30T08:19:54.900000Z
Jakarta,,,,0.039078355,2020-02-08T06:39:29.661000Z,2020-02-08T06:39:29.661000Z,0.113447949,2021-01-05T07:14:10.703000Z,2021-01-05T07:14:10.703000Z,0.000130331,2019-08-25T09:10:18.361000Z,2019-08-25T09:10:18.361000Z
Jakarta,,,,0.032540966,2020-02-09T06:20:44.617000Z,2020-02-09T06:20:44.617000Z,0.119467452,2020-11-16T07:51:36.403000Z,2020-11-16T07:51:36.403000Z,8.36E-05,2019-12-05T07:58:12.336000Z,2019-12-05T07:58:12.336000Z
Jakarta,,,,0.03916347,2019-04-04T06:51:58.626000Z,2019-04-04T06:51:58.626000Z,0.114427455,2020-09-10T08:07:29.252000Z,2020-09-10T08:07:29.252000Z,8.83E-05,2020-07-22T08:45:07.717000Z,2020-07-22T08:45:07.717000Z
Jakarta,,,,0.038120091,2019-06-09T06:13:55.604000Z,2019-06-09T06:13:55.604000Z,0.117280424,2019-04-26T06:39:13.256000Z,2019-04-26T06:39:13.256000Z,0.000124045,2020-01-25T07:02:02.301000Z,2020-01-25T07:02:02.301000Z
Jakarta,,,,0.035016298,2020-09-19T08:38:45.845000Z,2020-09-19T08:38:45.845000Z,0.119212486,2019-05-23T06:32:45.145000Z,2019-05-23T06:32:45.145000Z,8.38E-05,2019-04-02T07:49:34.930000Z,2019-04-02T07:49:34.930000Z
Jakarta,,,,0.033867966,2019-05-09T05:55:35.696000Z,2019-05-09T05:55:35.696000Z,0.112523906,2020-02-08T06:39:27.142000Z,2020-02-08T06:39:27.142000Z,3.59E-05,2021-04-08T09:10:25.826000Z,2021-04-08T09:10:25.826000Z
Jakarta,,,,0.035977852,2020-08-09T06:07:34.935000Z,2020-08-09T06:07:34.935000Z,0.115906127,2019-11-24T07:04:28.644000Z,2019-11-24T07:04:28.644000Z,5.05E-05,2021-02-04T07:51:42.625000Z,2021-02-04T07:51:42.625000Z
Jakarta,,,,0.039382569,2019-07-30T06:57:37.717000Z,2019-07-30T06:57:37.717000Z,0.113543227,2020-02-09T06:20:41.258000Z,2020-02-09T06:20:41.258000Z,0.000113119,2019-04-20T08:51:50.100000Z,2019-04-20T08:51:50.100000Z
Jakarta,,,,0.027580505,2021-04-02T07:43:06.254000Z,2021-04-02T07:43:06.254000Z,0.113739237,2019-06-09T06:13:53.445000Z,2019-06-09T06:13:53.445000Z,6.08E-05,2020-01-02T07:33:09.174000Z,2020-01-02T07:33:09.174000Z
Jakarta,,,,0.049912628,2019-09-21T07:04:13.843000Z,2019-09-21T07:04:13.843000Z,0.11484047,2020-09-19T08:38:43.326000Z,2020-09-19T08:38:43.326000Z,0.000186204,2020-06-06T08:07:56.373000Z,2020-06-06T08:07:56.373000Z
Jakarta,,,,0.03134349,2021-02-02T06:49:25.979000Z,2021-02-02T06:49:25.979000Z,0.115664601,2019-05-09T05:55:32.456000Z,2019-05-09T05:55:32.456000Z,0.000186312,2020-07-14T07:55:18.987000Z,2020-07-14T07:55:18.987000Z
Jakarta,,,,0.029261626,2020-01-27T07:04:43.165000Z,2020-01-27T07:04:43.165000Z,0.114836462,2020-08-09T06:07:32.416000Z,2020-08-09T06:07:32.416000Z,9.97E-05,2019-07-29T09:16:26.694000Z,2019-07-29T09:16:26.694000Z
Jakarta,,,,0.02970174,2020-04-07T06:33:08.750000Z,2020-04-07T06:33:08.750000Z,0.114471033,2019-07-30T06:57:33.398000Z,2019-07-30T06:57:33.398000Z,0.000119936,2020-11-23T07:20:19.305000Z,2020-11-23T07:20:19.305000Z
Jakarta,,,,0.038159449,2019-12-06T06:39:25.408000Z,2019-12-06T06:39:25.408000Z,0.118258484,2021-04-02T07:43:01.215000Z,2021-04-02T07:43:01.215000Z,8.68E-05,2019-09-23T08:26:28.959000Z,2019-09-23T08:26:28.959000Z
Jakarta,,,,0.037478656,2020-07-03T06:01:40.148000Z,2020-07-03T06:01:40.148000Z,0.11395742,2019-09-21T07:04:08.804000Z,2019-09-21T07:04:08.804000Z,4.02E-05,2020-12-14T07:26:36.625000Z,2020-12-14T07:26:36.625000Z
Jakarta,,,,0.045851909,2019-11-12T05:49:32.814000Z,2019-11-12T05:49:32.814000Z,0.111873098,2021-02-02T06:49:20.940000Z,2021-02-02T06:49:20.940000Z,0.000107688,2019-03-31T08:26:51.691000Z,2019-03-31T08:26:51.691000Z
Jakarta,,,,0.03955574,2020-07-29T06:13:52.445000Z,2020-07-29T06:13:52.445000Z,0.113648877,2020-01-27T07:04:36.446000Z,2020-01-27T07:04:36.446000Z,0.000121604,2019-09-08T08:07:44.102000Z,2019-09-08T08:07:44.102000Z
Jakarta,,,,0.036680583,2019-08-07T06:07:36.805000Z,2019-08-07T06:07:36.805000Z,0.111938052,2020-07-10T07:10:23.310000Z,2020-07-10T07:10:23.310000Z,8.05E-05,2019-03-01T06:49:44.645000Z,2019-03-01T06:49:44.645000Z
Jakarta,,,,0.034721598,2020-11-18T07:14:06.649000Z,2020-11-18T07:14:06.649000Z,0.113401398,2020-04-07T06:33:07.071000Z,2020-04-07T06:33:07.071000Z,0.000139799,2020-10-09T09:04:00.601000Z,2020-10-09T09:04:00.601000Z
Jakarta,,,,0.037088178,2019-03-30T06:45:43.151000Z,2019-03-30T06:45:43.151000Z,0.120321713,2020-11-08T07:01:36.388000Z,2020-11-08T07:01:36.388000Z,0.000213477,2021-04-28T07:55:16.071000Z,2021-04-28T07:55:16.071000Z
Jakarta,,,,0.04630756,2020-10-26T07:45:20.230000Z,2020-10-26T07:45:20.230000Z,0.115792423,2019-12-06T06:39:21.209000Z,2019-12-06T06:39:21.209000Z,3.95E-05,2019-03-21T07:14:27.441000Z,2019-03-21T07:14:27.441000Z
Jakarta,,,,0.040342327,2019-12-03T05:55:48.440000Z,2019-12-03T05:55:48.440000Z,0.112277739,2020-07-03T06:01:35.109000Z,2020-07-03T06:01:35.109000Z,0.000249966,2019-12-09T06:43:22.391000Z,2019-12-09T06:43:22.391000Z
Jakarta,,,,0.057171259,2019-10-27T05:49:28.636000Z,2019-10-27T05:49:28.636000Z,0.115823723,2019-11-12T05:49:28.615000Z,2019-11-12T05:49:28.615000Z,8.54E-05,2020-06-10T08:32:51.389000Z,2020-06-10T08:32:51.389000Z
Jakarta,,,,0.03688417,2019-06-30T06:19:57.059000Z,2019-06-30T06:19:57.059000Z,0.112952948,2020-07-29T06:13:49.926000Z,2020-07-29T06:13:49.926000Z,9.57E-05,2021-05-16T08:57:35.902000Z,2021-05-16T08:57:35.902000Z
Jakarta,,,,0.031869035,2020-04-08T06:14:28.196000Z,2020-04-08T06:14:28.196000Z,0.112830527,2019-08-07T06:07:33.445000Z,2019-08-07T06:07:33.445000Z,0.000154665,2021-03-05T07:07:53.882000Z,2021-03-05T07:07:53.882000Z
Jakarta,,,,0.043269519,2019-08-25T07:10:24.240000Z,2019-08-25T07:10:24.240000Z,0.121216796,2020-11-18T07:14:04.130000Z,2020-11-18T07:14:04.130000Z,0.000112258,2019-03-29T08:04:33.611000Z,2019-03-29T08:04:33.611000Z
Jakarta,,,,0.045860037,2019-12-05T06:58:16.535000Z,2019-12-05T06:58:16.535000Z,0.120049022,2020-10-26T07:45:13.511000Z,2020-10-26T07:45:13.511000Z,7.30E-05,2020-02-28T08:04:37.055000Z,2020-02-28T08:04:37.055000Z
Jakarta,,,,0.032590475,2020-07-22T06:45:11.076000Z,2020-07-22T06:45:11.076000Z,0.115547135,2019-12-03T05:55:44.241000Z,2019-12-03T05:55:44.241000Z,7.80E-05,2020-04-20T07:49:32.674000Z,2020-04-20T07:49:32.674000Z
Jakarta,,,,0.033997964,2019-05-22T06:51:38.831000Z,2019-05-22T06:51:38.831000Z,0.118329898,2019-10-27T05:49:24.437000Z,2019-10-27T05:49:24.437000Z,3.73E-05,2021-01-09T07:39:09.845000Z,2021-01-09T07:39:09.845000Z
Jakarta,,,,0.032357711,2020-01-25T06:02:06.500000Z,2020-01-25T06:02:06.500000Z,0.11172305,2019-06-30T06:19:54.900000Z,2019-06-30T06:19:54.900000Z,0.000160427,2019-11-20T07:39:17.650000Z,2019-11-20T07:39:17.650000Z
Jakarta,,,,0.032863304,2019-04-02T05:49:39.249000Z,2019-04-02T05:49:39.249000Z,0.113777332,2020-04-08T06:14:23.157000Z,2020-04-08T06:14:23.157000Z,8.64E-05,2021-03-19T07:45:19.844000Z,2021-03-19T07:45:19.844000Z
Jakarta,,,,0.041364189,2020-11-14T06:49:19.209000Z,2020-11-14T06:49:19.209000Z,0.11530526,2019-08-25T07:10:18.361000Z,2019-08-25T07:10:18.361000Z,8.59E-05,2019-02-22T07:20:48.634000Z,2019-02-22T07:20:48.634000Z
Jakarta,,,,0.03021588,2019-04-20T06:51:55.499000Z,2019-04-20T06:51:55.499000Z,0.116493039,2019-12-05T06:58:12.336000Z,2019-12-05T06:58:12.336000Z,0.000144735,2019-11-23T06:43:19.268000Z,2019-11-23T06:43:19.268000Z
Jakarta,,,,0.033111017,2020-01-02T06:33:11.693000Z,2020-01-02T06:33:11.693000Z,0.115540981,2020-07-22T06:45:07.717000Z,2020-07-22T06:45:07.717000Z,0.000149296,2019-05-16T09:04:14.009000Z,2019-05-16T09:04:14.009000Z
Jakarta,,,,0.034268044,2020-07-18T06:20:09.855000Z,2020-07-18T06:20:09.855000Z,0.119877614,2019-05-22T06:51:35.592000Z,2019-05-22T06:51:35.592000Z,6.53E-05,2020-02-18T07:52:01.768000Z,2020-02-18T07:52:01.768000Z
Jakarta,,,,0.033589136,2019-02-17T06:14:38.438000Z,2019-02-17T06:14:38.438000Z,0.114411667,2020-01-25T06:02:02.301000Z,2020-01-25T06:02:02.301000Z,7.23E-05,2020-02-02T07:52:00.943000Z,2020-02-02T07:52:00.943000Z
Jakarta,,,,0.032693356,2019-04-16T06:26:48.779000Z,2019-04-16T06:26:48.779000Z,0.118414745,2021-04-08T09:10:25.826000Z,2021-04-08T09:10:25.826000Z,0.000129517,2020-06-09T08:51:41.782000Z,2020-06-09T08:51:41.782000Z
